"ID" "spearman_coeff" "gene1" "gene2"
"ENSSSAG00000008342_Ssal_ENSSSAG00000051948_Ssal" 0.547110778045148 "ENSSSAG00000051948" "ENSSSAG00000008342"
"ENSSSAG00000008349_Ssal_ENSSSAG00000072180_Ssal" 0.668077804443405 "ENSSSAG00000072180" "ENSSSAG00000008349"
"ENSSSAG00000008433_Ssal_ENSSSAG00000064027_Ssal" 0.284409548227716 "ENSSSAG00000064027" "ENSSSAG00000008433"
"ENSSSAG00000008456_Ssal_ENSSSAG00000059917_Ssal" 0.522827735946642 "ENSSSAG00000059917" "ENSSSAG00000008456"
"ENSSSAG00000008466_Ssal_ENSSSAG00000075900_Ssal" 0.369996285078307 "ENSSSAG00000075900" "ENSSSAG00000008466"
"ENSSSAG00000008505_Ssal_ENSSSAG00000081389_Ssal" 0.814015807010023 "ENSSSAG00000008505" "ENSSSAG00000081389"
"ENSSSAG00000008520_Ssal_ENSSSAG00000081386_Ssal" 0.698392856452033 "ENSSSAG00000081386" "ENSSSAG00000008520"
"ENSSSAG00000008527_Ssal_ENSSSAG00000070925_Ssal" 0.309546162752942 "ENSSSAG00000070925" "ENSSSAG00000008527"
"ENSSSAG00000008536_Ssal_ENSSSAG00000071296_Ssal" -0.130316959991112 "ENSSSAG00000008536" "ENSSSAG00000071296"
"ENSSSAG00000008545_Ssal_ENSSSAG00000045894_Ssal" 0.498124817738293 "ENSSSAG00000008545" "ENSSSAG00000045894"
"ENSSSAG00000008564_Ssal_ENSSSAG00000009983_Ssal" 0.335735107469248 "ENSSSAG00000008564" "ENSSSAG00000009983"
"ENSSSAG00000008572_Ssal_ENSSSAG00000070408_Ssal" 0.525967649563115 "ENSSSAG00000070408" "ENSSSAG00000008572"
"ENSSSAG00000008575_Ssal_ENSSSAG00000010001_Ssal" 0.618307696521063 "ENSSSAG00000008575" "ENSSSAG00000010001"
"ENSSSAG00000008596_Ssal_ENSSSAG00000047793_Ssal" 0.703839068414303 "ENSSSAG00000047793" "ENSSSAG00000008596"
"ENSSSAG00000008621_Ssal_ENSSSAG00000059290_Ssal" 0.222699122270307 "ENSSSAG00000008621" "ENSSSAG00000059290"
"ENSSSAG00000008686_Ssal_ENSSSAG00000094473_Ssal" 0.610444938972269 "ENSSSAG00000094473" "ENSSSAG00000008686"
"ENSSSAG00000008701_Ssal_ENSSSAG00000066196_Ssal" 0.248392099209592 "ENSSSAG00000066196" "ENSSSAG00000008701"
"ENSSSAG00000008750_Ssal_ENSSSAG00000046923_Ssal" 0.583651434346036 "ENSSSAG00000008750" "ENSSSAG00000046923"
"ENSSSAG00000008776_Ssal_ENSSSAG00000081106_Ssal" 0.731515940983533 "ENSSSAG00000008776" "ENSSSAG00000081106"
"ENSSSAG00000008784_Ssal_ENSSSAG00000061142_Ssal" 0.767471832611736 "ENSSSAG00000008784" "ENSSSAG00000061142"
"ENSSSAG00000008807_Ssal_ENSSSAG00000072136_Ssal" 0.310361969077119 "ENSSSAG00000072136" "ENSSSAG00000008807"
"ENSSSAG00000008811_Ssal_ENSSSAG00000059477_Ssal" 0.667759848969816 "ENSSSAG00000059477" "ENSSSAG00000008811"
"ENSSSAG00000008813_Ssal_ENSSSAG00000103060_Ssal" 0.650370992558462 "ENSSSAG00000008813" "ENSSSAG00000103060"
"ENSSSAG00000009103_Ssal_ENSSSAG00000062505_Ssal" 0.401169742473108 "ENSSSAG00000062505" "ENSSSAG00000009103"
"ENSSSAG00000009104_Ssal_ENSSSAG00000013215_Ssal" 0.380178162296584 "ENSSSAG00000013215" "ENSSSAG00000009104"
"ENSSSAG00000009105_Ssal_ENSSSAG00000009748_Ssal" 0.380734050615637 "ENSSSAG00000009105" "ENSSSAG00000009748"
"ENSSSAG00000009143_Ssal_ENSSSAG00000062878_Ssal" 0.485692002638454 "ENSSSAG00000009143" "ENSSSAG00000062878"
"ENSSSAG00000009177_Ssal_ENSSSAG00000043628_Ssal" 0.375649147674366 "ENSSSAG00000009177" "ENSSSAG00000043628"
"ENSSSAG00000009196_Ssal_ENSSSAG00000043665_Ssal" 0.236396455693476 "ENSSSAG00000009196" "ENSSSAG00000043665"
"ENSSSAG00000009260_Ssal_ENSSSAG00000113340_Ssal" 0.703246552724921 "ENSSSAG00000009260" "ENSSSAG00000113340"
"ENSSSAG00000009264_Ssal_ENSSSAG00000039371_Ssal" 0.466708442897105 "ENSSSAG00000039371" "ENSSSAG00000009264"
"ENSSSAG00000009268_Ssal_ENSSSAG00000098238_Ssal" 0.185289044534157 "ENSSSAG00000009268" "ENSSSAG00000098238"
"ENSSSAG00000009294_Ssal_ENSSSAG00000038949_Ssal" 0.758477850145719 "ENSSSAG00000009294" "ENSSSAG00000038949"
"ENSSSAG00000009298_Ssal_ENSSSAG00000042761_Ssal" 0.479187474773305 "ENSSSAG00000042761" "ENSSSAG00000009298"
"ENSSSAG00000009360_Ssal_ENSSSAG00000105075_Ssal" 0.663552148500697 "ENSSSAG00000105075" "ENSSSAG00000009360"
"ENSSSAG00000009382_Ssal_ENSSSAG00000061712_Ssal" 0.73595892665585 "ENSSSAG00000061712" "ENSSSAG00000009382"
"ENSSSAG00000009429_Ssal_ENSSSAG00000105424_Ssal" 0.816029606743932 "ENSSSAG00000105424" "ENSSSAG00000009429"
"ENSSSAG00000009437_Ssal_ENSSSAG00000077251_Ssal" 0.510085109702572 "ENSSSAG00000077251" "ENSSSAG00000009437"
"ENSSSAG00000009491_Ssal_ENSSSAG00000071310_Ssal" 0.686015802758111 "ENSSSAG00000009491" "ENSSSAG00000071310"
"ENSSSAG00000009509_Ssal_ENSSSAG00000093421_Ssal" 0.247999467990553 "ENSSSAG00000093421" "ENSSSAG00000009509"
"ENSSSAG00000009513_Ssal_ENSSSAG00000074787_Ssal" 0.250574231529782 "ENSSSAG00000074787" "ENSSSAG00000009513"
"ENSSSAG00000009553_Ssal_ENSSSAG00000119376_Ssal" 0.664140369199819 "ENSSSAG00000009553" "ENSSSAG00000119376"
"ENSSSAG00000009558_Ssal_ENSSSAG00000038344_Ssal" 0.27840881783398 "ENSSSAG00000009558" "ENSSSAG00000038344"
"ENSSSAG00000009601_Ssal_ENSSSAG00000073923_Ssal" -0.645212943114951 "ENSSSAG00000073923" "ENSSSAG00000009601"
"ENSSSAG00000009610_Ssal_ENSSSAG00000105169_Ssal" 0.030142714390451 "ENSSSAG00000105169" "ENSSSAG00000009610"
"ENSSSAG00000009631_Ssal_ENSSSAG00000068546_Ssal" 0.845579745419147 "ENSSSAG00000009631" "ENSSSAG00000068546"
"ENSSSAG00000009664_Ssal_ENSSSAG00000113526_Ssal" 0.303976708905328 "ENSSSAG00000009664" "ENSSSAG00000113526"
"ENSSSAG00000009692_Ssal_ENSSSAG00000050926_Ssal" 0.853602459488737 "ENSSSAG00000009692" "ENSSSAG00000050926"
"ENSSSAG00000009693_Ssal_ENSSSAG00000048017_Ssal" 0.133718083955617 "ENSSSAG00000009693" "ENSSSAG00000048017"
"ENSSSAG00000009694_Ssal_ENSSSAG00000095747_Ssal" 0.265301909293868 "ENSSSAG00000095747" "ENSSSAG00000009694"
"ENSSSAG00000009714_Ssal_ENSSSAG00000049316_Ssal" 0.925281690018689 "ENSSSAG00000049316" "ENSSSAG00000009714"
"ENSSSAG00000009752_Ssal_ENSSSAG00000105914_Ssal" 0.519859903273253 "ENSSSAG00000105914" "ENSSSAG00000009752"
"ENSSSAG00000009754_Ssal_ENSSSAG00000073800_Ssal" 0.468512119604262 "ENSSSAG00000073800" "ENSSSAG00000009754"
"ENSSSAG00000009758_Ssal_ENSSSAG00000072328_Ssal" 0.517270765418975 "ENSSSAG00000072328" "ENSSSAG00000009758"
"ENSSSAG00000009759_Ssal_ENSSSAG00000049671_Ssal" 0.450093530586303 "ENSSSAG00000049671" "ENSSSAG00000009759"
"ENSSSAG00000009797_Ssal_ENSSSAG00000054585_Ssal" 0.562932253971556 "ENSSSAG00000054585" "ENSSSAG00000009797"
"ENSSSAG00000009798_Ssal_ENSSSAG00000054796_Ssal" 0.525452531556405 "ENSSSAG00000009798" "ENSSSAG00000054796"
"ENSSSAG00000009824_Ssal_ENSSSAG00000049931_Ssal" 0.745336853519819 "ENSSSAG00000009824" "ENSSSAG00000049931"
"ENSSSAG00000009874_Ssal_ENSSSAG00000064738_Ssal" 0.118356759715323 "ENSSSAG00000009874" "ENSSSAG00000064738"
"ENSSSAG00000009896_Ssal_ENSSSAG00000067326_Ssal" 0.194773679217056 "ENSSSAG00000067326" "ENSSSAG00000009896"
"ENSSSAG00000009933_Ssal_ENSSSAG00000102037_Ssal" 0.545039345131393 "ENSSSAG00000009933" "ENSSSAG00000102037"
"ENSSSAG00000009969_Ssal_ENSSSAG00000076806_Ssal" 0.407135901065371 "ENSSSAG00000009969" "ENSSSAG00000076806"
"ENSSSAG00000009992_Ssal_ENSSSAG00000071118_Ssal" 0.946856683694366 "ENSSSAG00000009992" "ENSSSAG00000071118"
"ENSSSAG00000009994_Ssal_ENSSSAG00000108530_Ssal" 0.468932011850153 "ENSSSAG00000009994" "ENSSSAG00000108530"
"ENSSSAG00000010003_Ssal_ENSSSAG00000049719_Ssal" 0.818825935486385 "ENSSSAG00000049719" "ENSSSAG00000010003"
"ENSSSAG00000010012_Ssal_ENSSSAG00000059349_Ssal" 0.322111674604325 "ENSSSAG00000059349" "ENSSSAG00000010012"
"ENSSSAG00000010026_Ssal_ENSSSAG00000043272_Ssal" 0.809800056763394 "ENSSSAG00000043272" "ENSSSAG00000010026"
"ENSSSAG00000010055_Ssal_ENSSSAG00000080942_Ssal" 0.924760269757613 "ENSSSAG00000080942" "ENSSSAG00000010055"
"ENSSSAG00000010070_Ssal_ENSSSAG00000114988_Ssal" 0.282498042697276 "ENSSSAG00000010070" "ENSSSAG00000114988"
"ENSSSAG00000010096_Ssal_ENSSSAG00000072295_Ssal" 0.4605004121772 "ENSSSAG00000010096" "ENSSSAG00000072295"
"ENSSSAG00000010104_Ssal_ENSSSAG00000047139_Ssal" -0.193716283979442 "ENSSSAG00000047139" "ENSSSAG00000010104"
"ENSSSAG00000010129_Ssal_ENSSSAG00000099607_Ssal" 0.467350259590692 "ENSSSAG00000099607" "ENSSSAG00000010129"
"ENSSSAG00000010145_Ssal_ENSSSAG00000047533_Ssal" 0.397558978970574 "ENSSSAG00000047533" "ENSSSAG00000010145"
"ENSSSAG00000010184_Ssal_ENSSSAG00000081330_Ssal" 0.75886731718876 "ENSSSAG00000010184" "ENSSSAG00000081330"
"ENSSSAG00000010241_Ssal_ENSSSAG00000042869_Ssal" -0.130735926946272 "ENSSSAG00000042869" "ENSSSAG00000010241"
"ENSSSAG00000010246_Ssal_ENSSSAG00000113698_Ssal" 0.233674401883243 "ENSSSAG00000010246" "ENSSSAG00000113698"
"ENSSSAG00000010408_Ssal_ENSSSAG00000104646_Ssal" 0.626362139635149 "ENSSSAG00000104646" "ENSSSAG00000010408"
"ENSSSAG00000010484_Ssal_ENSSSAG00000046961_Ssal" 0.391744515367307 "ENSSSAG00000046961" "ENSSSAG00000010484"
"ENSSSAG00000010602_Ssal_ENSSSAG00000111891_Ssal" 0.577237760442959 "ENSSSAG00000111891" "ENSSSAG00000010602"
"ENSSSAG00000010615_Ssal_ENSSSAG00000093330_Ssal" 0.517099729289554 "ENSSSAG00000010615" "ENSSSAG00000093330"
"ENSSSAG00000010621_Ssal_ENSSSAG00000107925_Ssal" 0.530418477219434 "ENSSSAG00000010621" "ENSSSAG00000107925"
"ENSSSAG00000010690_Ssal_ENSSSAG00000064258_Ssal" 0.768974405282749 "ENSSSAG00000064258" "ENSSSAG00000010690"
"ENSSSAG00000011115_Ssal_ENSSSAG00000099203_Ssal" 0.147434258954125 "ENSSSAG00000011115" "ENSSSAG00000099203"
"ENSSSAG00000011256_Ssal_ENSSSAG00000050780_Ssal" 0.59417177234763 "ENSSSAG00000011256" "ENSSSAG00000050780"
"ENSSSAG00000011597_Ssal_ENSSSAG00000041926_Ssal" 0.375853977154664 "ENSSSAG00000011597" "ENSSSAG00000041926"
"ENSSSAG00000013774_Ssal_ENSSSAG00000042519_Ssal" 0.203242635699224 "ENSSSAG00000013774" "ENSSSAG00000042519"
"ENSSSAG00000013807_Ssal_ENSSSAG00000049940_Ssal" 0.344272955454785 "ENSSSAG00000049940" "ENSSSAG00000013807"
"ENSSSAG00000014067_Ssal_ENSSSAG00000056762_Ssal" 0.342475157646165 "ENSSSAG00000014067" "ENSSSAG00000056762"
"ENSSSAG00000014518_Ssal_ENSSSAG00000070980_Ssal" 0.47685226393739 "ENSSSAG00000070980" "ENSSSAG00000014518"
"ENSSSAG00000014715_Ssal_ENSSSAG00000081585_Ssal" 0.765744016844098 "ENSSSAG00000014715" "ENSSSAG00000081585"
"ENSSSAG00000014750_Ssal_ENSSSAG00000042538_Ssal" 0.667134560966569 "ENSSSAG00000042538" "ENSSSAG00000014750"
"ENSSSAG00000015213_Ssal_ENSSSAG00000107635_Ssal" 0.149540879436052 "ENSSSAG00000107635" "ENSSSAG00000015213"
"ENSSSAG00000015253_Ssal_ENSSSAG00000070608_Ssal" 0.616090173400798 "ENSSSAG00000015253" "ENSSSAG00000070608"
"ENSSSAG00000015277_Ssal_ENSSSAG00000054656_Ssal" 0.591611062180786 "ENSSSAG00000054656" "ENSSSAG00000015277"
"ENSSSAG00000015356_Ssal_ENSSSAG00000073940_Ssal" 0.622084198948277 "ENSSSAG00000073940" "ENSSSAG00000015356"
"ENSSSAG00000015367_Ssal_ENSSSAG00000079361_Ssal" 0.825962777702302 "ENSSSAG00000015367" "ENSSSAG00000079361"
"ENSSSAG00000015450_Ssal_ENSSSAG00000113653_Ssal" 0.572181111982585 "ENSSSAG00000015450" "ENSSSAG00000113653"
"ENSSSAG00000015511_Ssal_ENSSSAG00000042993_Ssal" 0.529351604772349 "ENSSSAG00000042993" "ENSSSAG00000015511"
"ENSSSAG00000015527_Ssal_ENSSSAG00000072638_Ssal" 0.549276461616355 "ENSSSAG00000072638" "ENSSSAG00000015527"
"ENSSSAG00000015607_Ssal_ENSSSAG00000059009_Ssal" 0.720640812175071 "ENSSSAG00000015607" "ENSSSAG00000059009"
"ENSSSAG00000015626_Ssal_ENSSSAG00000034358_Ssal" 0.609085143754238 "ENSSSAG00000015626" "ENSSSAG00000034358"
"ENSSSAG00000015636_Ssal_ENSSSAG00000061889_Ssal" 0.456580576950051 "ENSSSAG00000015636" "ENSSSAG00000061889"
"ENSSSAG00000015727_Ssal_ENSSSAG00000071363_Ssal" 0.35028307429449 "ENSSSAG00000015727" "ENSSSAG00000071363"
"ENSSSAG00000015756_Ssal_ENSSSAG00000086280_Ssal" 0.568147301952336 "ENSSSAG00000015756" "ENSSSAG00000086280"
"ENSSSAG00000015765_Ssal_ENSSSAG00000050660_Ssal" 0.743650636484404 "ENSSSAG00000050660" "ENSSSAG00000015765"
"ENSSSAG00000015787_Ssal_ENSSSAG00000066715_Ssal" 0.347772981467381 "ENSSSAG00000015787" "ENSSSAG00000066715"
"ENSSSAG00000015792_Ssal_ENSSSAG00000055906_Ssal" 0.600086473082228 "ENSSSAG00000015792" "ENSSSAG00000055906"
"ENSSSAG00000015794_Ssal_ENSSSAG00000057361_Ssal" -0.0923517031310497 "ENSSSAG00000015794" "ENSSSAG00000057361"
"ENSSSAG00000015815_Ssal_ENSSSAG00000099862_Ssal" 0.452272639349601 "ENSSSAG00000099862" "ENSSSAG00000015815"
"ENSSSAG00000015834_Ssal_ENSSSAG00000104586_Ssal" 0.42295753835226 "ENSSSAG00000015834" "ENSSSAG00000104586"
"ENSSSAG00000015852_Ssal_ENSSSAG00000033233_Ssal" 0.710190249252326 "ENSSSAG00000015852" "ENSSSAG00000033233"
"ENSSSAG00000015864_Ssal_ENSSSAG00000015905_Ssal" 0.772738525787241 "ENSSSAG00000015864" "ENSSSAG00000015905"
"ENSSSAG00000015876_Ssal_ENSSSAG00000084055_Ssal" 0.81747023312596 "ENSSSAG00000015876" "ENSSSAG00000084055"
"ENSSSAG00000015948_Ssal_ENSSSAG00000074122_Ssal" 0.451848763322572 "ENSSSAG00000015948" "ENSSSAG00000074122"
"ENSSSAG00000016022_Ssal_ENSSSAG00000057074_Ssal" 0.431687527685929 "ENSSSAG00000016022" "ENSSSAG00000057074"
"ENSSSAG00000016135_Ssal_ENSSSAG00000097531_Ssal" 0.522910693479793 "ENSSSAG00000016135" "ENSSSAG00000097531"
"ENSSSAG00000016565_Ssal_ENSSSAG00000108588_Ssal" 0.854366695002912 "ENSSSAG00000108588" "ENSSSAG00000016565"
"ENSSSAG00000016696_Ssal_ENSSSAG00000067677_Ssal" 0.836481628282168 "ENSSSAG00000016696" "ENSSSAG00000067677"
"ENSSSAG00000016768_Ssal_ENSSSAG00000055150_Ssal" 0.468412627490922 "ENSSSAG00000016768" "ENSSSAG00000055150"
"ENSSSAG00000017038_Ssal_ENSSSAG00000067659_Ssal" 0.547202253302313 "ENSSSAG00000067659" "ENSSSAG00000017038"
"ENSSSAG00000017292_Ssal_ENSSSAG00000043775_Ssal" 0.602881527076874 "ENSSSAG00000043775" "ENSSSAG00000017292"
"ENSSSAG00000017401_Ssal_ENSSSAG00000091366_Ssal" 0.0643640801633719 "ENSSSAG00000017401" "ENSSSAG00000091366"
"ENSSSAG00000018627_Ssal_ENSSSAG00000071209_Ssal" -0.315846063229831 "ENSSSAG00000071209" "ENSSSAG00000018627"
"ENSSSAG00000019115_Ssal_ENSSSAG00000056926_Ssal" 0.731553634792095 "ENSSSAG00000056926" "ENSSSAG00000019115"
"ENSSSAG00000020083_Ssal_ENSSSAG00000054938_Ssal" 0.694711890254541 "ENSSSAG00000020083" "ENSSSAG00000054938"
"ENSSSAG00000020269_Ssal_ENSSSAG00000020979_Ssal" 0.464004262511927 "ENSSSAG00000020269" "ENSSSAG00000020979"
"ENSSSAG00000020652_Ssal_ENSSSAG00000065157_Ssal" -0.197037437689137 "ENSSSAG00000065157" "ENSSSAG00000020652"
"ENSSSAG00000020900_Ssal_ENSSSAG00000040294_Ssal" 0.893323165471503 "ENSSSAG00000040294" "ENSSSAG00000020900"
"ENSSSAG00000021588_Ssal_ENSSSAG00000047288_Ssal" 0.559796231883358 "ENSSSAG00000021588" "ENSSSAG00000047288"
"ENSSSAG00000021623_Ssal_ENSSSAG00000107512_Ssal" 0.0305167765638111 "ENSSSAG00000107512" "ENSSSAG00000021623"
"ENSSSAG00000022030_Ssal_ENSSSAG00000070340_Ssal" 0.660214519885804 "ENSSSAG00000070340" "ENSSSAG00000022030"
"ENSSSAG00000022058_Ssal_ENSSSAG00000040963_Ssal" 0.721856434594122 "ENSSSAG00000022058" "ENSSSAG00000040963"
"ENSSSAG00000022267_Ssal_ENSSSAG00000045921_Ssal" 0.289246628036886 "ENSSSAG00000045921" "ENSSSAG00000022267"
"ENSSSAG00000023545_Ssal_ENSSSAG00000120516_Ssal" 0.85664079668188 "ENSSSAG00000023545" "ENSSSAG00000120516"
"ENSSSAG00000023806_Ssal_ENSSSAG00000064407_Ssal" 0.687803445699005 "ENSSSAG00000064407" "ENSSSAG00000023806"
"ENSSSAG00000024112_Ssal_ENSSSAG00000047259_Ssal" 0.56567244540237 "ENSSSAG00000024112" "ENSSSAG00000047259"
"ENSSSAG00000024370_Ssal_ENSSSAG00000066062_Ssal" 0.10797514903355 "ENSSSAG00000066062" "ENSSSAG00000024370"
"ENSSSAG00000025557_Ssal_ENSSSAG00000044852_Ssal" 0.650088458421613 "ENSSSAG00000025557" "ENSSSAG00000044852"
"ENSSSAG00000027306_Ssal_ENSSSAG00000065476_Ssal" 0.381369407512952 "ENSSSAG00000027306" "ENSSSAG00000065476"
"ENSSSAG00000027337_Ssal_ENSSSAG00000039796_Ssal" 0.386440079975096 "ENSSSAG00000039796" "ENSSSAG00000027337"
"ENSSSAG00000027611_Ssal_ENSSSAG00000055373_Ssal" 0.546051801474811 "ENSSSAG00000055373" "ENSSSAG00000027611"
"ENSSSAG00000028016_Ssal_ENSSSAG00000052214_Ssal" 0.145588254634871 "ENSSSAG00000028016" "ENSSSAG00000052214"
"ENSSSAG00000028719_Ssal_ENSSSAG00000081415_Ssal" 0.058460612950845 "ENSSSAG00000028719" "ENSSSAG00000081415"
"ENSSSAG00000028820_Ssal_ENSSSAG00000046950_Ssal" 0.45376306157633 "ENSSSAG00000028820" "ENSSSAG00000046950"
"ENSSSAG00000028891_Ssal_ENSSSAG00000103372_Ssal" 0.492216071205476 "ENSSSAG00000103372" "ENSSSAG00000028891"
"ENSSSAG00000030121_Ssal_ENSSSAG00000042610_Ssal" 0.343749744092361 "ENSSSAG00000030121" "ENSSSAG00000042610"
"ENSSSAG00000031285_Ssal_ENSSSAG00000041236_Ssal" 0.343936350809049 "ENSSSAG00000031285" "ENSSSAG00000041236"
"ENSSSAG00000031353_Ssal_ENSSSAG00000066533_Ssal" 0.569403164287117 "ENSSSAG00000031353" "ENSSSAG00000066533"
"ENSSSAG00000031369_Ssal_ENSSSAG00000073147_Ssal" 0.12566555046898 "ENSSSAG00000031369" "ENSSSAG00000073147"
"ENSSSAG00000031426_Ssal_ENSSSAG00000105792_Ssal" 0.852783296866537 "ENSSSAG00000105792" "ENSSSAG00000031426"
"ENSSSAG00000031710_Ssal_ENSSSAG00000032164_Ssal" 0.662966732672517 "ENSSSAG00000031710" "ENSSSAG00000032164"
"ENSSSAG00000032035_Ssal_ENSSSAG00000067945_Ssal" 0.613200820340554 "ENSSSAG00000067945" "ENSSSAG00000032035"
"ENSSSAG00000032650_Ssal_ENSSSAG00000068808_Ssal" 0.481534120258821 "ENSSSAG00000032650" "ENSSSAG00000068808"
"ENSSSAG00000033051_Ssal_ENSSSAG00000065460_Ssal" 0.438300674605917 "ENSSSAG00000065460" "ENSSSAG00000033051"
"ENSSSAG00000033083_Ssal_ENSSSAG00000120224_Ssal" 0.519836768219976 "ENSSSAG00000033083" "ENSSSAG00000120224"
"ENSSSAG00000033358_Ssal_ENSSSAG00000067464_Ssal" 0.28513388819475 "ENSSSAG00000067464" "ENSSSAG00000033358"
"ENSSSAG00000033744_Ssal_ENSSSAG00000066494_Ssal" 0.636994246888865 "ENSSSAG00000066494" "ENSSSAG00000033744"
"ENSSSAG00000033944_Ssal_ENSSSAG00000076838_Ssal" 0.594362227254209 "ENSSSAG00000076838" "ENSSSAG00000033944"
"ENSSSAG00000034849_Ssal_ENSSSAG00000045675_Ssal" 0.86734890766154 "ENSSSAG00000045675" "ENSSSAG00000034849"
"ENSSSAG00000034895_Ssal_ENSSSAG00000103871_Ssal" 0.499211898531954 "ENSSSAG00000034895" "ENSSSAG00000103871"
"ENSSSAG00000034983_Ssal_ENSSSAG00000080660_Ssal" 0.598048796781278 "ENSSSAG00000034983" "ENSSSAG00000080660"
"ENSSSAG00000035029_Ssal_ENSSSAG00000070639_Ssal" 0.44518134638944 "ENSSSAG00000070639" "ENSSSAG00000035029"
"ENSSSAG00000035232_Ssal_ENSSSAG00000081317_Ssal" 0.575461782435484 "ENSSSAG00000035232" "ENSSSAG00000081317"
"ENSSSAG00000035493_Ssal_ENSSSAG00000075527_Ssal" -0.0768056623459412 "ENSSSAG00000075527" "ENSSSAG00000035493"
"ENSSSAG00000035678_Ssal_ENSSSAG00000039356_Ssal" 0.538918845238234 "ENSSSAG00000039356" "ENSSSAG00000035678"
"ENSSSAG00000036380_Ssal_ENSSSAG00000044955_Ssal" 0.646977490253121 "ENSSSAG00000044955" "ENSSSAG00000036380"
"ENSSSAG00000036483_Ssal_ENSSSAG00000064373_Ssal" 0.406365809804988 "ENSSSAG00000036483" "ENSSSAG00000064373"
"ENSSSAG00000036532_Ssal_ENSSSAG00000037034_Ssal" 0.393622041390013 "ENSSSAG00000037034" "ENSSSAG00000036532"
"ENSSSAG00000036618_Ssal_ENSSSAG00000064326_Ssal" 0.635037234132889 "ENSSSAG00000036618" "ENSSSAG00000064326"
"ENSSSAG00000036663_Ssal_ENSSSAG00000056545_Ssal" 0.800209050572271 "ENSSSAG00000036663" "ENSSSAG00000056545"
"ENSSSAG00000037019_Ssal_ENSSSAG00000045560_Ssal" 0.813336823022688 "ENSSSAG00000045560" "ENSSSAG00000037019"
"ENSSSAG00000037277_Ssal_ENSSSAG00000042449_Ssal" 0.688249624769429 "ENSSSAG00000042449" "ENSSSAG00000037277"
"ENSSSAG00000037518_Ssal_ENSSSAG00000082514_Ssal" 0.459419682356244 "ENSSSAG00000037518" "ENSSSAG00000082514"
"ENSSSAG00000037596_Ssal_ENSSSAG00000038528_Ssal" 0.554807457431219 "ENSSSAG00000037596" "ENSSSAG00000038528"
"ENSSSAG00000037947_Ssal_ENSSSAG00000063677_Ssal" 0.47811873202772 "ENSSSAG00000063677" "ENSSSAG00000037947"
"ENSSSAG00000038143_Ssal_ENSSSAG00000052629_Ssal" 0.236441047074787 "ENSSSAG00000038143" "ENSSSAG00000052629"
"ENSSSAG00000038411_Ssal_ENSSSAG00000044155_Ssal" 0.364303277509733 "ENSSSAG00000044155" "ENSSSAG00000038411"
"ENSSSAG00000038413_Ssal_ENSSSAG00000121498_Ssal" 0.461025687096127 "ENSSSAG00000121498" "ENSSSAG00000038413"
"ENSSSAG00000038468_Ssal_ENSSSAG00000076053_Ssal" 0.726542988429203 "ENSSSAG00000076053" "ENSSSAG00000038468"
"ENSSSAG00000038540_Ssal_ENSSSAG00000047681_Ssal" 0.831738759638919 "ENSSSAG00000038540" "ENSSSAG00000047681"
"ENSSSAG00000038560_Ssal_ENSSSAG00000058544_Ssal" 0.827513244972603 "ENSSSAG00000058544" "ENSSSAG00000038560"
"ENSSSAG00000038633_Ssal_ENSSSAG00000054562_Ssal" 0.617242642234323 "ENSSSAG00000054562" "ENSSSAG00000038633"
"ENSSSAG00000038653_Ssal_ENSSSAG00000051860_Ssal" -0.303239467730695 "ENSSSAG00000051860" "ENSSSAG00000038653"
"ENSSSAG00000038894_Ssal_ENSSSAG00000046871_Ssal" 0.171727884749244 "ENSSSAG00000038894" "ENSSSAG00000046871"
"ENSSSAG00000038956_Ssal_ENSSSAG00000052679_Ssal" -0.165327569644495 "ENSSSAG00000052679" "ENSSSAG00000038956"
"ENSSSAG00000038979_Ssal_ENSSSAG00000043773_Ssal" 0.729783833027078 "ENSSSAG00000038979" "ENSSSAG00000043773"
"ENSSSAG00000038988_Ssal_ENSSSAG00000057412_Ssal" 0.718229518907354 "ENSSSAG00000057412" "ENSSSAG00000038988"
"ENSSSAG00000039031_Ssal_ENSSSAG00000053908_Ssal" 0.277199178981732 "ENSSSAG00000039031" "ENSSSAG00000053908"
"ENSSSAG00000039079_Ssal_ENSSSAG00000100035_Ssal" 0.715516081044432 "ENSSSAG00000039079" "ENSSSAG00000100035"
"ENSSSAG00000039094_Ssal_ENSSSAG00000066449_Ssal" 0.89181775285601 "ENSSSAG00000066449" "ENSSSAG00000039094"
"ENSSSAG00000039100_Ssal_ENSSSAG00000041829_Ssal" 0.369904534294268 "ENSSSAG00000039100" "ENSSSAG00000041829"
"ENSSSAG00000039109_Ssal_ENSSSAG00000076694_Ssal" 0.594577464871117 "ENSSSAG00000076694" "ENSSSAG00000039109"
"ENSSSAG00000039138_Ssal_ENSSSAG00000095412_Ssal" 0.508933630295786 "ENSSSAG00000039138" "ENSSSAG00000095412"
"ENSSSAG00000039149_Ssal_ENSSSAG00000076235_Ssal" 0.811613948159855 "ENSSSAG00000076235" "ENSSSAG00000039149"
"ENSSSAG00000039245_Ssal_ENSSSAG00000066267_Ssal" 0.549677506957965 "ENSSSAG00000039245" "ENSSSAG00000066267"
"ENSSSAG00000039297_Ssal_ENSSSAG00000072731_Ssal" 0.538891808938077 "ENSSSAG00000039297" "ENSSSAG00000072731"
